Invoice ID,Branch,City,,Customer type,Gender,Product line,,Quantity,,Date,,Time,,Payment,Rating
585-86-8361,A,Yangon,,Normal,Female,Food and beverages,,5,,03-02-23,,10:31,,Credit card,8.6
807-14-7833,A,Yangon,,Member,Female,Electronic accessories,,10,,22-02-23,,12:30,,Ewallet,7
775-72-1988,B,Mandalay,,Normal,Male,Home and lifestyle,,5,,24-01-23,,15:05,,Ewallet,8.4
288-38-3758,C,Naypyitaw,,Member,Female,Fashion accessories,,3,,25-01-23,,18:30,,Ewallet,7.4
652-43-6591,A,Yangon,,Normal,Female,Fashion accessories,,8,,09-03-23,,13:18,,Credit card,6.2
785-96-0615,B,Mandalay,,Member,Female,Electronic accessories,,8,,17-02-23,,15:28,,Ewallet,4.9
406-46-7107,A,Yangon,,Normal,Female,Home and lifestyle,,6,,11-01-23,,11:52,,Cash,4.5
250-17-5703,A,Yangon,,Member,Male,Food and beverages,,10,,27-02-23,,18:24,,Ewallet,5.6
156-95-3964,A,Yangon,,Normal,Female,Food and beverages,,4,,25-03-23,,15:19,,Ewallet,8
842-40-8179,B,Mandalay,,Member,Female,Food and beverages,,10,,11-02-23,,10:38,,Credit card,5.6
525-09-8450,B,Mandalay,,Normal,Male,Electronic accessories,,10,,31-01-23,,15:12,,Credit card,4.2
410-67-1709,A,Yangon,,Member,Female,Fashion accessories,,8,,20-01-23,,17:48,,Ewallet,9.9
587-73-4862,A,Yangon,,Member,Female,Health and beauty,,5,,26-03-23,,11:07,,Ewallet,7.6
787-87-2010,A,Yangon,,Member,Male,Health and beauty,,4,,20-01-23,,15:48,,Credit card,6.6
593-14-4239,B,Mandalay,,Normal,Female,Home and lifestyle,,8,,05-03-23,,19:40,,Ewallet,4.7
801-88-0346,C,Naypyitaw,,Normal,Female,Fashion accessories,,3,,05-01-23,,20:30,,Credit card,9.8
388-76-2555,B,Mandalay,,Normal,Male,Sports and travel,,6,,13-02-23,,13:59,,Cash,6.3
711-31-1234,B,Mandalay,,Normal,Female,Electronic accessories,,4,,16-03-23,,18:51,,Cash,7.9
886-54-6089,A,Yangon,,Normal,Female,Home and lifestyle,,6,,15-01-23,,17:24,,Cash,7.7
707-32-7409,B,Mandalay,,Member,Female,Sports and travel,,4,,26-02-23,,11:58,,Ewallet,4.5
759-98-4285,C,Naypyitaw,,Member,Female,Health and beauty,,7,,27-02-23,,19:01,,Credit card,8
201-63-8275,C,Naypyitaw,,Member,Female,Sports and travel,,7,,17-02-23,,16:50,,Ewallet,5.7
471-06-8611,C,Naypyitaw,,Normal,Female,Food and beverages,,1,,06-02-23,,10:22,,Credit card,6.3
200-16-5952,C,Naypyitaw,,Member,Male,Food and beverages,,2,,17-01-23,,16:46,,Cash,6
120-54-2248,B,Mandalay,,Normal,Female,Food and beverages,,5,,22-01-23,,18:08,,Credit card,8
102-77-2261,C,Naypyitaw,,Member,Male,Health and beauty,,7,,05-03-23,,18:02,,Credit card,4.2
875-31-8302,B,Mandalay,,Normal,Male,Sports and travel,,1,,03-01-23,,13:07,,Cash,9.6
102-06-2002,C,Naypyitaw,,Member,Male,Sports and travel,,5,,20-03-23,,17:52,,Cash,6.1
457-94-0464,B,Mandalay,,Member,Male,Electronic accessories,,9,,31-01-23,,20:32,,Ewallet,5.6
629-42-4133,C,Naypyitaw,,Normal,Male,Health and beauty,,8,,23-02-23,,19:24,,Cash,8.3
534-53-3526,A,Yangon,,Normal,Female,Sports and travel,,4,,11-02-23,,16:06,,Ewallet,7.8
307-04-2070,A,Yangon,,Member,Female,Fashion accessories,,1,,05-02-23,,14:14,,Credit card,4.1
468-99-7231,C,Naypyitaw,,Normal,Female,Home and lifestyle,,8,,03-03-23,,17:36,,Cash,8.8
516-77-6464,C,Naypyitaw,,Member,Female,Health and beauty,,5,,24-02-23,,13:08,,Ewallet,4.1
404-91-5964,A,Yangon,,Normal,Male,Electronic accessories,,7,,04-02-23,,16:09,,Credit card,9
886-77-9084,C,Naypyitaw,,Normal,Male,Electronic accessories,,8,,23-02-23,,11:33,,Ewallet,5.5
790-38-4466,C,Naypyitaw,,Normal,Female,Health and beauty,,5,,23-01-23,,10:18,,Credit card,9.3
704-10-4056,C,Naypyitaw,,Member,Male,Health and beauty,,3,,14-01-23,,10:55,,Credit card,5.6
497-37-6538,A,Yangon,,Normal,Male,Sports and travel,,7,,17-01-23,,15:15,,Ewallet,9.7
651-96-5970,A,Yangon,,Normal,Male,Fashion accessories,,1,,03-03-23,,20:06,,Credit card,4
400-80-4065,C,Naypyitaw,,Member,Male,Health and beauty,,4,,15-02-23,,20:21,,Credit card,9.2
744-16-7898,B,Mandalay,,Normal,Female,Home and lifestyle,,10,,15-01-23,,13:48,,Credit card,4.9
263-12-5321,A,Yangon,,Member,Male,Electronic accessories,,7,,27-02-23,,12:52,,Credit card,9.3
702-72-0487,A,Yangon,,Normal,Female,Electronic accessories,,2,,26-02-23,,12:28,,Credit card,6.6
605-83-1050,B,Mandalay,,Normal,Male,Fashion accessories,,2,,15-03-23,,16:26,,Ewallet,4.3
443-60-9639,C,Naypyitaw,,Member,Female,Home and lifestyle,,1,,24-01-23,,13:24,,Cash,5.5
864-24-7918,A,Yangon,,Member,Female,Sports and travel,,10,,22-02-23,,15:15,,Cash,8.1
359-94-5395,B,Mandalay,,Normal,Male,Health and beauty,,1,,15-03-23,,10:50,,Credit card,9.8
401-09-4232,C,Naypyitaw,,Member,Male,Home and lifestyle,,5,,11-02-23,,18:38,,Ewallet,9.4
751-15-6198,B,Mandalay,,Normal,Male,Sports and travel,,6,,12-01-23,,16:45,,Ewallet,7.9
324-41-6833,C,Naypyitaw,,Member,Female,Electronic accessories,,8,,03-03-23,,19:30,,Ewallet,5.1
474-33-8305,C,Naypyitaw,,Member,Male,Fashion accessories,,7,,23-03-23,,13:23,,Ewallet,6.9
759-29-9521,A,Yangon,,Member,Female,Fashion accessories,,9,,04-03-23,,11:27,,Cash,8
831-81-6575,B,Mandalay,,Member,Female,Electronic accessories,,9,,23-02-23,,11:12,,Cash,8
220-68-6701,A,Yangon,,Normal,Female,Home and lifestyle,,4,,17-03-23,,16:36,,Cash,4.2
618-34-8551,A,Yangon,,Normal,Female,Sports and travel,,2,,16-01-23,,18:41,,Credit card,8.5
257-60-7754,A,Yangon,,Normal,Female,Electronic accessories,,4,,08-01-23,,17:12,,Cash,9
559-61-5987,B,Mandalay,,Normal,Female,Health and beauty,,1,,14-01-23,,10:38,,Cash,8.6
189-55-2313,C,Naypyitaw,,Normal,Female,Fashion accessories,,10,,31-01-23,,10:33,,Ewallet,6
565-91-4567,B,Mandalay,,Normal,Male,Health and beauty,,8,,15-03-23,,14:38,,Ewallet,6.2
380-60-5336,A,Yangon,,Normal,Female,Electronic accessories,,10,,24-02-23,,18:06,,Credit card,5
815-04-6282,C,Naypyitaw,,Member,Female,Sports and travel,,5,,08-02-23,,12:52,,Credit card,6.5
674-56-6360,A,Yangon,,Normal,Male,Electronic accessories,,1,,22-03-23,,14:00,,Cash,6
778-34-2523,A,Yangon,,Member,Female,Electronic accessories,,8,,24-01-23,,10:57,,Cash,5
499-27-7781,B,Mandalay,,Normal,Female,Food and beverages,,8,,14-03-23,,16:45,,Ewallet,5
477-59-2456,C,Naypyitaw,,Normal,Female,Fashion accessories,,7,,23-01-23,,11:15,,Cash,9.2
832-51-6761,A,Yangon,,Normal,Male,Food and beverages,,8,,23-01-23,,20:29,,Ewallet,9.6
869-11-3082,B,Mandalay,,Member,Male,Health and beauty,,4,,27-01-23,,20:03,,Credit card,8.4
190-59-3964,B,Mandalay,,Member,Male,Food and beverages,,5,,03-02-23,,14:35,,Credit card,6
366-43-6862,B,Mandalay,,Normal,Male,Electronic accessories,,4,,25-03-23,,16:32,,Ewallet,6.7
186-43-8965,A,Yangon,,Member,Female,Home and lifestyle,,2,,24-02-23,,10:10,,Credit card,4.1
784-21-9238,C,Naypyitaw,,Member,Male,Sports and travel,,1,,07-02-23,,14:15,,Cash,5.9
276-75-6884,A,Yangon,,Normal,Female,Health and beauty,,3,,04-03-23,,10:05,,Cash,8.7
109-86-4363,B,Mandalay,,Member,Female,Sports and travel,,7,,14-02-23,,11:36,,Credit card,4.5
569-76-2760,A,Yangon,,Member,Female,Sports and travel,,4,,29-01-23,,18:15,,Credit card,6.6
222-42-0244,B,Mandalay,,Member,Female,Health and beauty,,9,,28-01-23,,13:53,,Credit card,7.7
760-53-9233,A,Yangon,,Member,Male,Fashion accessories,,3,,26-03-23,,18:37,,Credit card,8.5
538-22-0304,C,Naypyitaw,,Normal,Male,Electronic accessories,,10,,24-03-23,,18:27,,Cash,5.2
416-17-9926,A,Yangon,,Member,Female,Electronic accessories,,10,,01-01-23,,14:42,,Credit card,4.3
237-44-6163,A,Yangon,,Normal,Male,Electronic accessories,,8,,24-01-23,,17:43,,Cash,7.6
636-17-0325,B,Mandalay,,Normal,Male,Health and beauty,,4,,25-02-23,,18:37,,Cash,9.5
343-75-9322,B,Mandalay,,Member,Female,Sports and travel,,8,,09-01-23,,16:34,,Cash,4.1
528-14-9470,A,Yangon,,Member,Male,Health and beauty,,1,,14-02-23,,14:42,,Ewallet,9.2
427-45-9297,B,Mandalay,,Member,Female,Home and lifestyle,,7,,12-03-23,,11:01,,Ewallet,5.4
807-34-3742,A,Yangon,,Normal,Male,Fashion accessories,,1,,26-03-23,,19:44,,Cash,5.8
288-62-1085,A,Yangon,,Member,Male,Fashion accessories,,5,,09-01-23,,13:34,,Ewallet,5.6
670-71-7306,B,Mandalay,,Normal,Male,Sports and travel,,6,,02-01-23,,20:08,,Credit card,5.1
660-29-7083,C,Naypyitaw,,Normal,Male,Electronic accessories,,10,,15-01-23,,15:01,,Cash,5.8
271-77-8740,C,Naypyitaw,,Member,Female,Sports and travel,,6,,01-01-23,,11:40,,Ewallet,5
497-36-0989,A,Yangon,,Normal,Male,Fashion accessories,,3,,15-02-23,,15:21,,Cash,7.9
291-59-1384,B,Mandalay,,Normal,Male,Electronic accessories,,1,,28-02-23,,17:38,,Cash,6
860-73-6466,A,Yangon,,Member,Female,Sports and travel,,2,,02-03-23,,16:16,,Credit card,5
549-23-9016,C,Naypyitaw,,Member,Female,Food and beverages,,2,,13-02-23,,18:15,,Credit card,8.9
896-34-0956,A,Yangon,,Normal,Male,Fashion accessories,,1,,26-01-23,,12:43,,Cash,5.9
804-38-3935,A,Yangon,,Member,Male,Electronic accessories,,3,,30-01-23,,11:32,,Credit card,5.9
585-90-0249,A,Yangon,,Member,Male,Electronic accessories,,1,,27-01-23,,18:08,,Ewallet,9.7
862-29-5914,C,Naypyitaw,,Normal,Female,Sports and travel,,1,,30-01-23,,17:08,,Credit card,8.6
845-94-6841,C,Naypyitaw,,Member,Female,Food and beverages,,9,,08-01-23,,19:38,,Cash,4
125-45-2293,A,Yangon,,Normal,Female,Fashion accessories,,6,,23-01-23,,13:11,,Cash,4.2
843-73-4724,A,Yangon,,Normal,Male,Fashion accessories,,1,,25-01-23,,11:05,,Cash,9.2
409-33-9708,A,Yangon,,Normal,Female,Fashion accessories,,2,,23-02-23,,10:12,,Ewallet,9.2
658-66-3967,C,Naypyitaw,,Normal,Male,Health and beauty,,7,,14-01-23,,15:42,,Ewallet,5
866-70-2814,B,Mandalay,,Normal,Female,Electronic accessories,,10,,25-02-23,,11:58,,Ewallet,10
160-22-2687,A,Yangon,,Member,Female,Health and beauty,,5,,23-01-23,,14:21,,Ewallet,8.8
895-03-6665,B,Mandalay,,Normal,Female,Fashion accessories,,9,,16-02-23,,10:52,,Cash,4.2
770-42-8960,B,Mandalay,,Normal,Male,Food and beverages,,8,,01-01-23,,19:31,,Cash,6.3
748-45-2862,A,Yangon,,Member,Female,Home and lifestyle,,4,,07-03-23,,18:35,,Cash,8.2
234-36-2483,B,Mandalay,,Normal,Male,Health and beauty,,6,,15-02-23,,13:51,,Cash,5.1
316-66-3011,A,Yangon,,Member,Female,Food and beverages,,9,,23-01-23,,12:35,,Cash,5
848-95-6252,C,Naypyitaw,,Member,Female,Home and lifestyle,,1,,20-02-23,,13:24,,Ewallet,7
840-76-5966,A,Yangon,,Member,Male,Sports and travel,,2,,08-01-23,,18:06,,Ewallet,7.8
152-03-4217,B,Mandalay,,Normal,Female,Home and lifestyle,,9,,17-03-23,,11:55,,Credit card,4.3
533-66-5566,B,Mandalay,,Normal,Female,Home and lifestyle,,7,,12-01-23,,11:42,,Cash,7
124-31-1458,A,Yangon,,Member,Female,Electronic accessories,,3,,08-01-23,,14:30,,Cash,6.6
176-78-1170,C,Naypyitaw,,Member,Male,Health and beauty,,3,,26-01-23,,15:11,,Ewallet,7.3
361-59-0574,B,Mandalay,,Member,Male,Sports and travel,,8,,15-03-23,,14:48,,Credit card,6.5
101-81-4070,C,Naypyitaw,,Member,Female,Health and beauty,,2,,17-01-23,,12:36,,Ewallet,4.9
631-34-1880,C,Naypyitaw,,Member,Male,Food and beverages,,3,,08-01-23,,19:09,,Credit card,4.3
852-82-2749,A,Yangon,,Normal,Male,Sports and travel,,4,,06-01-23,,13:35,,Ewallet,9.3
873-14-6353,A,Yangon,,Member,Male,Food and beverages,,7,,16-02-23,,10:33,,Credit card,7.1
584-66-4073,C,Naypyitaw,,Normal,Male,Fashion accessories,,1,,13-03-23,,15:45,,Ewallet,9.6
544-55-9589,B,Mandalay,,Member,Female,Electronic accessories,,10,,28-01-23,,11:51,,Cash,6.2
166-19-2553,A,Yangon,,Member,Male,Sports and travel,,6,,18-01-23,,17:26,,Cash,9.9
737-88-5876,A,Yangon,,Member,Male,Home and lifestyle,,4,,23-03-23,,11:52,,Credit card,5.9
154-87-7367,C,Naypyitaw,,Normal,Male,Home and lifestyle,,8,,15-03-23,,14:04,,Ewallet,6.3
885-56-0389,C,Naypyitaw,,Member,Male,Fashion accessories,,1,,12-02-23,,17:49,,Cash,4
608-05-3804,B,Mandalay,,Member,Male,Electronic accessories,,1,,25-02-23,,20:19,,Cash,6.1
448-61-3783,A,Yangon,,Normal,Female,Electronic accessories,,8,,21-03-23,,16:08,,Credit card,4.5
761-49-0439,B,Mandalay,,Member,Female,Electronic accessories,,8,,23-01-23,,10:17,,Ewallet,8.6
490-95-0021,B,Mandalay,,Member,Female,Food and beverages,,10,,08-01-23,,14:25,,Ewallet,6
115-38-7388,C,Naypyitaw,,Member,Female,Fashion accessories,,8,,30-03-23,,12:51,,Credit card,9.5
311-13-6971,B,Mandalay,,Member,Male,Sports and travel,,10,,20-02-23,,15:18,,Credit card,9.9
291-55-6563,A,Yangon,,Member,Female,Home and lifestyle,,6,,30-03-23,,12:45,,Ewallet,7.5
548-48-3156,A,Yangon,,Member,Female,Food and beverages,,2,,23-03-23,,13:37,,Cash,7.6
460-93-5834,A,Yangon,,Normal,Male,Sports and travel,,7,,13-01-23,,10:03,,Cash,5
325-89-4209,A,Yangon,,Member,Male,Food and beverages,,1,,05-02-23,,19:42,,Ewallet,6.7
884-80-6021,A,Yangon,,Member,Female,Electronic accessories,,10,,23-03-23,,13:14,,Ewallet,9.5
137-74-8729,C,Naypyitaw,,Normal,Female,Fashion accessories,,8,,13-03-23,,12:47,,Ewallet,6.8
880-46-5796,A,Yangon,,Member,Male,Sports and travel,,10,,17-03-23,,19:53,,Ewallet,5.6
389-70-2397,C,Naypyitaw,,Normal,Female,Health and beauty,,5,,21-02-23,,10:26,,Cash,7.2
114-35-5271,B,Mandalay,,Normal,Female,Electronic accessories,,8,,07-02-23,,15:06,,Cash,8.1
607-76-6216,C,Naypyitaw,,Member,Female,Fashion accessories,,5,,02-03-23,,16:35,,Credit card,8.6
715-20-1673,B,Mandalay,,Normal,Male,Electronic accessories,,5,,06-03-23,,20:57,,Cash,9.4
811-35-1094,B,Mandalay,,Member,Male,Electronic accessories,,6,,06-02-23,,15:16,,Credit card,8.9
699-88-1972,B,Mandalay,,Normal,Male,Health and beauty,,8,,28-01-23,,17:47,,Credit card,4.2
781-84-8059,C,Naypyitaw,,Normal,Male,Fashion accessories,,7,,18-01-23,,16:23,,Ewallet,5
409-49-6995,C,Naypyitaw,,Member,Female,Food and beverages,,6,,05-02-23,,10:17,,Cash,8.8
725-54-0677,C,Naypyitaw,,Member,Male,Health and beauty,,7,,02-03-23,,13:50,,Cash,5.3
146-09-5432,A,Yangon,,Member,Male,Food and beverages,,9,,09-02-23,,19:17,,Ewallet,4.6
377-79-7592,C,Naypyitaw,,Member,Female,Electronic accessories,,9,,14-01-23,,14:00,,Credit card,7.5
509-10-0516,B,Mandalay,,Normal,Male,Home and lifestyle,,4,,09-02-23,,12:02,,Ewallet,5.1
595-94-9924,A,Yangon,,Member,Female,Health and beauty,,5,,26-03-23,,20:21,,Credit card,4.2
865-41-9075,A,Yangon,,Normal,Male,Food and beverages,,7,,28-01-23,,17:35,,Cash,8.1
545-07-8534,C,Naypyitaw,,Normal,Female,Health and beauty,,2,,14-02-23,,12:42,,Ewallet,6
118-62-1812,C,Naypyitaw,,Member,Female,Home and lifestyle,,4,,24-03-23,,17:56,,Cash,7.9
450-42-3339,C,Naypyitaw,,Normal,Male,Health and beauty,,10,,09-02-23,,18:58,,Credit card,8.8
851-98-3555,B,Mandalay,,Normal,Female,Health and beauty,,5,,24-03-23,,14:08,,Credit card,6.6
186-71-5196,A,Yangon,,Member,Female,Food and beverages,,2,,27-03-23,,16:30,,Ewallet,6.2
624-01-8356,B,Mandalay,,Normal,Female,Home and lifestyle,,10,,27-01-23,,10:44,,Credit card,4.2
313-66-9943,B,Mandalay,,Member,Female,Food and beverages,,3,,27-03-23,,20:29,,Credit card,7.3
151-27-8496,C,Naypyitaw,,Normal,Female,Electronic accessories,,4,,23-01-23,,11:43,,Ewallet,8.6
453-33-6436,A,Yangon,,Normal,Female,Home and lifestyle,,8,,07-02-23,,10:09,,Cash,6.8
522-57-8364,A,Yangon,,Member,Male,Fashion accessories,,8,,31-01-23,,10:00,,Ewallet,7.6
459-45-2396,A,Yangon,,Member,Female,Food and beverages,,3,,25-02-23,,18:45,,Cash,5.8
717-96-4189,C,Naypyitaw,,Normal,Female,Electronic accessories,,6,,02-02-23,,12:40,,Cash,4.1
722-13-2115,C,Naypyitaw,,Member,Male,Sports and travel,,1,,14-03-23,,15:36,,Credit card,9.3
749-81-8133,A,Yangon,,Normal,Female,Fashion accessories,,4,,11-03-23,,12:04,,Cash,6.8
777-67-2495,B,Mandalay,,Normal,Male,Home and lifestyle,,3,,22-02-23,,11:26,,Ewallet,8.7
636-98-3364,B,Mandalay,,Member,Female,Electronic accessories,,3,,02-03-23,,12:36,,Ewallet,6.3
246-55-6923,C,Naypyitaw,,Member,Female,Home and lifestyle,,9,,10-03-23,,15:06,,Credit card,5.1
181-82-6255,B,Mandalay,,Normal,Female,Home and lifestyle,,6,,08-02-23,,10:58,,Cash,7
838-02-1821,C,Naypyitaw,,Member,Female,Home and lifestyle,,2,,22-02-23,,12:10,,Credit card,5.2
887-42-0517,C,Naypyitaw,,Normal,Female,Sports and travel,,7,,10-01-23,,10:31,,Credit card,6.6
457-12-0244,C,Naypyitaw,,Member,Female,Sports and travel,,6,,14-03-23,,13:49,,Ewallet,6.5
226-34-0034,B,Mandalay,,Normal,Female,Electronic accessories,,4,,10-01-23,,11:10,,Ewallet,9
321-49-7382,B,Mandalay,,Member,Male,Sports and travel,,1,,15-02-23,,17:38,,Credit card,5.2
397-25-8725,A,Yangon,,Member,Female,Health and beauty,,9,,13-01-23,,17:54,,Credit card,6.8
431-66-2305,B,Mandalay,,Normal,Female,Electronic accessories,,9,,15-02-23,,20:51,,Credit card,7.6
825-94-5922,B,Mandalay,,Normal,Male,Sports and travel,,2,,02-03-23,,19:26,,Ewallet,7.2
641-62-7288,B,Mandalay,,Normal,Male,Home and lifestyle,,6,,24-03-23,,13:33,,Ewallet,7.1
756-93-1854,C,Naypyitaw,,Member,Female,Fashion accessories,,2,,02-02-23,,14:05,,Credit card,9.5
243-55-8457,A,Yangon,,Normal,Female,Food and beverages,,10,,27-02-23,,11:40,,Ewallet,5.1
458-10-8612,C,Naypyitaw,,Normal,Male,Health and beauty,,7,,20-01-23,,12:27,,Ewallet,7.6
501-61-1753,B,Mandalay,,Normal,Female,Home and lifestyle,,6,,03-01-23,,20:24,,Ewallet,9.8
235-06-8510,C,Naypyitaw,,Member,Male,Home and lifestyle,,3,,24-01-23,,20:59,,Ewallet,5.1
433-08-7822,C,Naypyitaw,,Normal,Female,Health and beauty,,7,,05-01-23,,19:48,,Ewallet,7.5
361-85-2571,A,Yangon,,Normal,Female,Sports and travel,,5,,30-03-23,,10:18,,Cash,7.4
131-70-8179,A,Yangon,,Member,Female,Health and beauty,,3,,17-02-23,,16:27,,Cash,4.2
500-02-2261,C,Naypyitaw,,Normal,Female,Food and beverages,,6,,21-03-23,,17:04,,Ewallet,5.9
720-72-2436,A,Yangon,,Normal,Male,Food and beverages,,4,,02-03-23,,18:14,,Ewallet,6.9
702-83-5291,C,Naypyitaw,,Member,Male,Fashion accessories,,9,,27-03-23,,10:43,,Cash,6.6
809-69-9497,A,Yangon,,Normal,Female,Home and lifestyle,,10,,23-01-23,,19:30,,Ewallet,5.7
449-16-6770,A,Yangon,,Normal,Male,Health and beauty,,5,,23-02-23,,14:53,,Credit card,5.3
333-23-2632,A,Yangon,,Member,Male,Health and beauty,,7,,28-03-23,,20:14,,Cash,4.2
489-82-1237,A,Yangon,,Normal,Female,Electronic accessories,,7,,05-01-23,,11:51,,Credit card,7.3
859-97-6048,C,Naypyitaw,,Member,Male,Electronic accessories,,2,,26-03-23,,14:13,,Credit card,5.3
676-10-2200,B,Mandalay,,Member,Male,Fashion accessories,,1,,03-02-23,,20:13,,Ewallet,4.7
373-88-1424,C,Naypyitaw,,Member,Male,Home and lifestyle,,5,,06-02-23,,18:44,,Ewallet,7.9
365-16-4334,B,Mandalay,,Normal,Female,Food and beverages,,8,,24-02-23,,14:26,,Ewallet,8.9
503-21-4385,B,Mandalay,,Member,Male,Health and beauty,,3,,21-02-23,,12:40,,Ewallet,9.3
305-89-2768,B,Mandalay,,Member,Female,Home and lifestyle,,3,,09-01-23,,18:43,,Ewallet,4.7
574-80-1489,B,Mandalay,,Member,Female,Food and beverages,,4,,25-02-23,,13:22,,Ewallet,8.7
784-08-0310,C,Naypyitaw,,Member,Female,Food and beverages,,4,,13-01-23,,13:58,,Cash,7.6
200-40-6154,B,Mandalay,,Member,Male,Home and lifestyle,,6,,09-02-23,,11:45,,Cash,5.7
846-10-0341,A,Yangon,,Normal,Female,Fashion accessories,,7,,06-01-23,,11:51,,Cash,6.8
577-34-7579,C,Naypyitaw,,Member,Male,Food and beverages,,9,,10-01-23,,17:16,,Cash,5.4
430-02-3888,B,Mandalay,,Normal,Male,Electronic accessories,,6,,07-02-23,,15:55,,Cash,7.1
867-47-1948,C,Naypyitaw,,Normal,Female,Home and lifestyle,,10,,09-01-23,,12:07,,Cash,7.8
384-59-6655,A,Yangon,,Member,Female,Food and beverages,,9,,23-02-23,,15:07,,Cash,8.4
256-58-3609,C,Naypyitaw,,Member,Male,Fashion accessories,,1,,18-03-23,,15:29,,Cash,9.8
324-92-3863,A,Yangon,,Member,Male,Electronic accessories,,2,,05-02-23,,18:45,,Cash,9.8
593-08-5916,A,Yangon,,Normal,Female,Fashion accessories,,1,,23-03-23,,15:23,,Credit card,7.4
364-34-2972,C,Naypyitaw,,Member,Male,Electronic accessories,,3,,30-03-23,,20:37,,Cash,6.7
794-42-3736,B,Mandalay,,Normal,Male,Food and beverages,,2,,26-01-23,,14:41,,Credit card,6.4
172-42-8274,B,Mandalay,,Normal,Female,Electronic accessories,,2,,02-03-23,,18:18,,Credit card,5.8
558-60-5016,A,Yangon,,Normal,Female,Home and lifestyle,,9,,04-03-23,,15:27,,Ewallet,7.2
195-06-0432,A,Yangon,,Member,Male,Home and lifestyle,,3,,13-01-23,,12:55,,Credit card,9.3
605-03-2706,A,Yangon,,Normal,Female,Health and beauty,,3,,25-03-23,,18:02,,Cash,9.5
214-30-2776,B,Mandalay,,Member,Female,Electronic accessories,,5,,11-03-23,,19:44,,Credit card,9
746-04-1077,B,Mandalay,,Member,Female,Food and beverages,,10,,01-01-23,,11:36,,Credit card,9
448-34-8700,B,Mandalay,,Member,Male,Home and lifestyle,,7,,10-02-23,,13:51,,Ewallet,6.7
452-04-8808,B,Mandalay,,Normal,Male,Electronic accessories,,7,,26-01-23,,15:17,,Cash,5.5
531-56-4728,A,Yangon,,Normal,Male,Home and lifestyle,,3,,11-02-23,,15:29,,Cash,5.4
744-82-9138,C,Naypyitaw,,Normal,Male,Fashion accessories,,2,,07-02-23,,17:59,,Cash,8.2
883-69-1285,B,Mandalay,,Member,Male,Fashion accessories,,2,,06-03-23,,11:55,,Credit card,7
221-25-5073,A,Yangon,,Normal,Female,Food and beverages,,4,,04-03-23,,10:39,,Cash,8.5
518-71-6847,B,Mandalay,,Member,Male,Food and beverages,,6,,26-02-23,,15:10,,Ewallet,4.9
156-20-0370,B,Mandalay,,Normal,Female,Electronic accessories,,1,,10-03-23,,18:10,,Credit card,5.1
151-33-7434,B,Mandalay,,Normal,Female,Food and beverages,,1,,04-02-23,,20:43,,Credit card,6.5
728-47-9078,C,Naypyitaw,,Member,Male,Food and beverages,,4,,23-01-23,,12:46,,Cash,9.8
809-46-1866,A,Yangon,,Normal,Male,Health and beauty,,4,,23-01-23,,17:44,,Cash,8.4
139-32-4183,A,Yangon,,Member,Female,Sports and travel,,9,,14-03-23,,14:19,,Ewallet,7.4
148-41-7930,C,Naypyitaw,,Normal,Male,Health and beauty,,7,,23-01-23,,10:33,,Cash,6.1
189-40-5216,C,Naypyitaw,,Normal,Male,Electronic accessories,,7,,09-01-23,,11:40,,Cash,6
374-38-5555,B,Mandalay,,Normal,Female,Fashion accessories,,5,,07-02-23,,19:30,,Ewallet,8.5
764-44-8999,B,Mandalay,,Normal,Female,Health and beauty,,2,,18-02-23,,14:42,,Ewallet,4.3
552-44-5977,B,Mandalay,,Member,Male,Health and beauty,,8,,03-01-23,,19:08,,Credit card,6.2
267-62-7380,C,Naypyitaw,,Member,Male,Electronic accessories,,10,,29-03-23,,19:12,,Ewallet,4.3
430-53-4718,B,Mandalay,,Member,Male,Health and beauty,,8,,28-01-23,,15:46,,Credit card,8.4
886-18-2897,A,Yangon,,Normal,Female,Food and beverages,,5,,22-03-23,,19:06,,Credit card,4.5
602-16-6955,B,Mandalay,,Normal,Female,Sports and travel,,10,,24-01-23,,18:10,,Ewallet,6
745-74-0715,A,Yangon,,Normal,Male,Electronic accessories,,2,,10-03-23,,20:46,,Ewallet,8.8
690-01-6631,B,Mandalay,,Normal,Male,Fashion accessories,,10,,22-02-23,,18:35,,Ewallet,6.6
652-49-6720,C,Naypyitaw,,Member,Female,Electronic accessories,,1,,18-02-23,,11:40,,Ewallet,5.9
233-67-5758,C,Naypyitaw,,Normal,Male,Health and beauty,,1,,29-01-23,,13:46,,Ewallet,6.2
303-96-2227,B,Mandalay,,Normal,Female,Home and lifestyle,,10,,02-03-23,,17:16,,Ewallet,4.4
727-02-1313,A,Yangon,,Member,Male,Food and beverages,,1,,09-02-23,,13:22,,Cash,7.7
347-56-2442,A,Yangon,,Normal,Male,Home and lifestyle,,1,,22-02-23,,15:33,,Cash,4.1
849-09-3807,A,Yangon,,Member,Female,Fashion accessories,,7,,18-02-23,,13:28,,Cash,6.6
